SDP,LogDet
27908.9642449838,27264.8930410826
27214.2108470359,26897.6419038509
29439.076379493,29027.9970611695
26508.3113226991,27340.1096130093
26806.6020859024,28970.7058436423
27704.7873906525,26384.8828308249
27837.2835337047,29515.432114489
26763.0663201186,28512.9262232591
26486.023495136,27540.5250038419
28694.7981424069,27219.9254469879
28003.4502910635,27555.1206924988
25806.039078457,27560.5301115881
25483.2738102366,27910.4857251447
23919.5162050069,28781.0459787984
26578.5811523537,26248.6113419688
26451.90003654,26822.5429050402
26369.2658627276,28634.778896766
27328.8766955893,29761.858382919
26308.2304268917,26896.972185985
28116.7556979737,28183.0560346811
27537.3229161183,27071.8091363636
28562.2105739824,28432.853230894
29307.5258488253,26638.6160939039
28069.2981997013,27077.8295567788
28197.0438670255,26840.3823174892
27718.252709829,25915.9242993522
27018.8859743975,27375.8829711806
26200.7872598794,27125.3331572748
27178.811436092,26453.1302114535
28511.6180219972,27107.8262866811
26505.6629533555,27960.2540187467
27536.8382444132,29324.4417824444
27525.10259167,29729.9594742144
28779.8077351019,28874.0550488743
27654.8536978806,26954.1727186292
30188.7685029521,27645.3501864598
27178.811436092,26897.6419038509
26590.5666168716,27027.2559891343
23868.0847583797,27188.4113043642
29423.3588053617,26698.8552297736
28819.9301234845,25330.7606335636
29948.060151145,27362.9158057581
28920.7881371935,28948.1962305151
26611.3256283393,29324.4417824444
28648.4532146111,27775.5710762481
26515.2155792112,27739.6195019154
25991.6191504649,27356.4570347317
28029.6591276444,26825.0676560026
29624.7197800321,28324.0728258649
27557.1340669803,27073.754126484
26911.3052669682,27925.1021953112
24913.8167764246,27571.0931302574
26588.1251549614,28521.0133201095
28550.9112195839,28201.9624990603
27498.5895108107,29221.5693815364
28853.5903500941,27162.1303701932
27254.9369167573,26733.0243483464
26778.5153864986,28404.145641558
27445.4198701576,26682.0535299574
26289.1941592761,27202.8631511119
27930.3959901249,27661.0600789655
26087.200806156,26745.0941099088
27184.0121991024,27442.1337880117
27695.8552698656,28292.2271855837
25571.0601738993,27960.4517702147
26506.7319589222,27621.0792737271
29832.4902165503,26188.3852986647
26928.9377658202,26804.146065842
27524.7045572438,27435.8278121355
26053.1009409823,28261.2241775199
28849.8083528275,28779.8077351019
25796.020117041,27351.4396546032
25260.2762628203,26231.8945530912
27855.3392734447,28569.3222449883
29179.0555060984,28257.6055028888
27459.3071546827,29284.1420248301
27302.7581282423,27943.9057327801
27579.1557818515,27522.8209618222
27772.9185847039,29027.9970611695
26998.8987170708,28853.5903500941
25826.8925563228,26894.6291189221
28528.290087357,28058.0923699011
25896.4538595286,26659.2033142385
26619.2031553662,29318.4651346468
29146.6793029848,27547.2669173461
26664.7718963705,28261.2241775199
25537.7364938316,27429.0875827631
29219.9930106932,29433.35676922
28029.9579726815,29221.5693815364
27202.593226206,28589.7824297679
27875.290418184,27592.0565898425
28695.5920473637,27504.5536043067
27360.0392840765,27827.5003796926
26006.645768817,29568.6483595225
27096.1523630508,27679.183772356
26319.4322448838,26523.7726150165
28011.1025362781,29238.415210871
27460.478827442,27248.279559829
28072.5085487392,26910.4479452937
27298.5217591968,28292.2271855837
27688.0775873698,27684.436101044
29027.9970611695,28307.903143641
26541.3410384778,27209.9356825919
29729.9594742144,27476.3389014929
27460.0666993307,29043.9491939515
27327.3163275261,26234.0496926807
27898.3962932857,27794.8538081835
29747.7153549703,29677.8272279951
27556.1703509883,29766.3654523794
27181.4002477321,27317.3030513057
29112.1314976853,27127.5952735587
27798.4161980488,26338.2126953452
26856.1992776559,27730.8606932152
26662.2069714342,27078.080459089
27589.028102759,27624.9545221637
26406.0516967436,27627.5068874186
27741.7535898352,27330.6456876541
27079.9432494034,27756.2695950029
23425.6929479827,27668.6351307269
28918.0211008754,27124.6185016454
26649.1996114216,28884.086100989
26903.5549742783,28844.0073732327
28079.7306336789,28518.8412394297
25376.6867222241,27129.7668692524
26691.6897947194,27820.9265325919
26305.1608239133,29664.3835061498
26261.7561416102,29324.4417824444
28183.0856712965,27533.5101197137
28828.0412178842,28781.0459787984
25008.4052798447,28863.1152787225
28262.4069577247,25957.4048650287
28448.221146088,29309.9655624697
27807.5612080723,27018.9989529809
26316.3976411147,29266.0133638344
25642.0045247041,26514.6398101242
27863.1681016617,26811.0005048175
29253.2230954386,28673.8711065789
26196.1949004308,28829.5359761069
27465.8552238392,27264.8930410826
26524.4496637592,26728.4367516177
26902.875564632,27377.1643114016
26741.6925534342,27062.6398882405
26868.797541958,26775.2275054099
26220.1195384423,28329.7288917576
26929.8857561784,25623.0927551997
26215.91737556,28851.4917496638
28097.4556114745,27681.5771974235
27379.7232365125,26860.139243397
27281.0255897059,27766.0855458494
26979.2703570557,28443.0644093321
27188.9132578691,29324.4417824444
29765.3784760511,27035.1837645277
27826.3000880971,28970.7058436423
28822.409509777,27587.6534212542
27291.1253899995,29693.680392175
28383.1857065774,26975.5045947278
27299.0500545185,28475.6111250268
26701.2333383612,26031.1662154601
27758.1105988236,26312.1058093588
26998.7998952301,29664.3835061498
26772.8505451683,27362.9158057581
29515.432114489,27616.2355677481
25909.9183720492,28128.9928554515
26987.947656378,27358.4832050448
26819.6817163638,26457.9102628402
27379.900469158,27699.3431386632
27236.515582149,27018.9989529809
29818.4362894894,27927.436975273
29124.6956451193,26878.0136023553
25817.1003589574,29282.9438810362
27457.1208647875,28888.7217729931
26348.5952288126,28112.3471336941
28281.2173731752,27071.8091363636
29070.4898533479,27093.4902372759
27898.1851061642,29046.437116645
26891.6201391286,25816.2582293476
27222.0708242982,27264.8930410826
27211.6841079202,27567.0774788967
29767.4182941433,27250.1708610348
26502.6639775718,27827.5003796926
26906.5853558136,28033.3474009358
26864.1482846046,28074.2122753198
27709.4165525254,26509.1993439879
29499.0191308929,27574.4685693072
27071.8091363636,27643.1487263748
29729.5375696483,28249.626542203
26425.9793527749,27752.3852938008
26222.2524365017,29531.965638725
27696.220305682,25884.0198101212
26599.5446528121,28522.2637340613
27839.6934061888,26996.0819975997
26979.2703570557,27347.7018245474
28082.4047255934,27320.4266343007
29834.2066703688,28722.0722345767
27520.6807959643,27896.9544470405
28086.6274042217,29790.7349619047
29078.0769642551,27498.757841146
26937.8061157513,26532.4658980056
26691.1123432684,27803.8793245316
27263.3304466543,29059.3443540566
26983.6864405564,26881.0731104644
26900.6889600039,28159.2080418813
28110.0173297455,25785.5170380103
28400.038049783,27841.1068621613
26453.2723305243,27664.0597448139
28147.341447499,28569.3222449883
29074.3047337318,29266.0133638344
27146.5938711501,27271.7871768225
27521.9841470933,29107.5989729136
28713.6592336857,27798.3272586512
29288.0559507475,28568.188567231
26753.6691960381,27445.8112892552
29070.4898533479,29060.9499640231
26821.9365494227,26638.6160939039
29593.9537147075,28901.6343301868
26513.4293088076,28686.8868506883
28359.6255839001,27645.3501864598
28207.0441512319,27645.3501864598
27090.5673280642,26532.4658980056
25440.6197117283,27525.4185924637
27792.541354227,29177.2594046819
26618.8809038638,27450.6922278839
26951.0762424691,29777.1143256297
26921.9789801523,25788.1885142568
27251.1434595299,29664.3835061498
29783.3622960996,28178.6317374275
28481.096932535,29615.4748939508
29029.4521889318,29343.2160383664
28424.2256644538,26877.9928537025
27717.1635645597,28570.8025784348
26994.9692560006,29299.6673394353
29570.0030797728,28851.4917496638
27715.9959832348,27105.7801632887
27099.6854414618,28179.3700676136
27592.0565898425,27805.7271952623
27531.3956100476,26846.5785800596
25573.8004074584,26833.8061410442
29086.9664558168,29343.2160383664
29036.3887085154,26703.8965547779
25994.9373076413,28733.2286265145
26025.5456886082,27313.3886757671
27039.6484188751,29022.9193576981
26662.0585663717,27479.0388858835
25960.9323047585,28003.4502910635
26054.726254846,27202.593226206
26996.8055230651,26870.5534909013
28471.7710516313,27695.0611902263
28253.0267578801,27584.3401906042
29298.1085642431,29288.0559507475
22859.5180458262,28686.8868506883
26541.4957304684,27925.1021953112
27679.8305341091,27215.6355585775
26600.7676203545,28690.3450227843
27551.7561123765,28329.7288917576
29533.3389341304,27448.9918477878
27140.5592244742,29354.3265642329
27542.610293483,27078.080459089
27309.6587186128,29761.858382919
28230.2043435268,29664.3835061498
29191.9085497103,29046.437116645
26284.4984197002,27000.3387895255
29622.4192261983,28496.8215525789
26525.8325736367,29135.1775670974
26290.2507358971,27909.3161319667
29039.0441237962,26768.6063783021
25584.5744365555,29676.8958088936
26562.9418985951,29282.9438810362
27998.584390952,27928.9125126207
26973.3109409824,29701.0649235191
25445.7849880383,26972.0535920999
27245.7453309355,27837.0352656668
27108.2859354309,27805.7271952623
25541.5223771929,28036.103608264
27603.7663104488,27499.4558173225
27330.5475449141,26958.8254967859
25332.5972041187,26529.892968621
25398.2565786144,28968.464511864
29468.9765327949,25798.3588966481
25555.7010234719,28344.495471804
25887.7167326394,26836.0862327981
27712.2617106535,28267.1904751384
26652.0675831327,27103.4853135753
27884.1816281183,26383.6089798053
27448.0720429785,27375.8829711806
25889.1841947522,29156.7510407347
29784.4151400209,27530.3933231029
27559.7549717959,28311.626077022
29570.0030797728,27048.3131633121
28243.0361092551,27347.9066876031
28790.5417111743,29201.8268479948
29236.6591377805,27442.1337880117
29513.7862154814,29834.7704791775
28117.9632377644,29834.7704791775
28487.5260655977,26311.1729927535
27386.999121747,27172.805405623
26559.0294756378,27805.7271952623
29560.3541672566,27000.3387895255
26160.2718812512,26821.1230827211
26825.0676560026,29343.2160383664
29322.724435684,27892.0733524209
29328.9096170443,27856.4193943223
28014.9091586346,27275.5366993851
27161.1443760324,28081.4179917223
27862.0982397207,27202.8631511119
27081.4218769042,27883.7791344408
27911.7395761033,26258.8978286451
27269.4843972856,26478.9093680124
28740.5230064067,29790.7349619047
27238.3502351621,27812.2265332807
27155.7402250407,28888.7217729931
27270.0827598163,26457.9102628402
26913.6188990693,27194.3364932647
25572.9805730749,26171.7013032253
27916.5413910017,27587.9577732932
26598.937049722,28638.4125515284
28997.5638021075,27523.2892717735
25680.4840534154,26495.0526557307
26997.1615737121,29284.1420248301
26909.7055183151,29076.0917600961
28616.8653618906,27858.7231552129
26776.6778261279,28136.2999899326
26684.9874005045,27106.9330223533
27670.1968179236,26725.4882922747
26611.4027153405,26733.0243483464
27873.6924569598,27727.8129655375
29645.8166168056,29032.3947550434
26383.943774927,27407.6250882395
28373.2311474682,27940.2434625992
29464.0160684258,28475.6111250268
27789.1971801133,27465.1705224896
25970.3892923996,26723.4499408153
29270.3738806117,26185.6229322899
25932.4233950035,29277.6498579766
28059.97421626,27966.1094510183
27485.187038349,29545.1555071985
28111.8442463238,26546.6450923268
29396.9011845225,26223.7528422496
26292.3706538821,27592.0565898425
28999.3153593363,28352.7897530741
28245.0150017766,26343.6083036983
27246.9433187699,28153.3233511402
28522.2637340613,28029.9579726815
29948.060151145,28352.0807904234
26943.9495904002,29151.3108141241
26996.0819975997,27318.0186445042
29729.9594742144,29201.8268479948
27976.1618091303,26833.8061410442
28183.2346145099,27574.4685693072
27400.3003965809,28152.4360203522
28779.4738816681,28874.0550488743
27616.9579843212,27611.6996543842
29806.8146173795,28183.2346145099
29687.2960551698,28860.6321935227
27203.0473181914,28257.6055028888
29161.7136293601,27621.0792737271
29247.3421206022,27215.6355585775
27049.851080533,26468.2684058381
28155.8757880626,27071.6459132168
27388.7091120534,29568.6483595225
29252.4624125792,29834.7704791775
28815.3508587276,29515.432114489
28371.250125735,27356.4570347317
27645.3501864598,26840.3823174892
26168.4255333499,28128.9928554515
26633.9317604163,28029.9579726815
26725.295488448,27523.2892717735
28372.2936915812,27001.7270031365
25113.0945652913,27664.0597448139
27358.0273785691,27768.2988494318
29522.0164450141,28146.9055350907
26048.8598935556,27392.9323126377
28311.626077022,29318.4651346468
27756.9765813488,27559.4833405014
27679.1742604786,27893.5382272586
27478.7573575413,27421.8421825614
27140.3518409635,28599.6105760225
26042.9433311963,28518.8412394297
27025.6715023402,27804.2382992509
26129.1205658816,28128.9928554515
26098.1375651953,27744.693694903
27190.5051428127,27462.2914455301
28091.7984358028,28014.9091586346
26717.2567947558,29052.5162413025
26704.2405969068,27346.7898016665
29878.6360053931,28568.188567231
29739.9122211535,29238.415210871
27706.2598691133,28371.4721674258
25042.3240507218,27129.7668692524
26479.4507746432,27265.0220329619
27220.3654932168,27276.2867407434
28206.1534859601,27319.7458600711
27024.7952185944,25963.2372119535
29634.0664797851,26865.4625443394
29784.4151400209,28643.4480318748
29054.1748618821,27775.2663663016
25812.6940858607,29515.432114489
27792.5681133014,29664.3835061498
26896.0074960313,27645.3501864598
27689.4257743237,29531.965638725
29565.8195614739,26949.9973564791
26929.4166952363,29675.8609841472
27322.2216481155,27370.3232791066
25868.1645470763,28475.6111250268
27079.9432494034,28033.3474009358
29499.0191308929,28848.8171660674
26397.7520094147,27071.6459132168
28396.8248221657,26886.4029653093
28312.7479045582,26655.6524314859
27394.7831417217,26309.7586872541
28094.8635992084,27858.7231552129
26790.1121040493,29446.559523552
28948.0612618453,27071.8091363636
28775.0884831376,28033.8236604532
29270.3738806117,28853.5903500941
26822.4372689131,27481.8880342949
25536.5303134751,28344.495471804
29291.2267768507,28739.9050098436
28523.630860113,27695.0611902263
29909.3869719002,27229.7159123777
27088.564031562,29173.5657095241
29475.9454680695,28884.086100989
27576.5562271849,26977.4331568535
27192.8605654794,27996.4963470053
27401.4579530274,26836.0862327981
28820.8140723395,27910.4857251447
29909.3869719002,29729.9594742144
24572.3752088031,28033.3474009358
28235.3282954525,27040.1687174432
28616.6636789531,26598.0617885464
24274.6610453858,26370.0896190802
27587.2284485537,26781.7518923608
25126.7686663338,29291.2267768507
26315.6614014875,26529.892968621
29210.1107409593,25954.7614686766
27317.3030513057,27806.5311474584
27567.7569854565,27028.1484134769
28183.0856712965,26129.1205658816
29693.7578729026,27114.2309772552
28656.6428711599,26870.1374592986
25268.3621365587,27862.0982397207
26364.3003857821,28300.6608867556
26802.7570879294,26274.2693878098
28815.3508587276,26939.9769221777
27684.7780328599,28518.8412394297
27238.3502351621,27589.2573882287
26749.5805848266,25719.7878870924
26750.6345881999,28112.3471336941
23968.7542386327,27591.8417767712
